Link,Type,Name,Instructure,Level,Duration,Date created,Rating
https://www.pluralsight.com/courses/modeling-realistic-helicopter-lightwave-3d-1943,courses,Modeling a Realistic Helicopter in LightWave 3D,by Phil Nolan,Advanced,4h 27m,31-Jul-21,
https://www.pluralsight.com/courses/using-cloth-simulations-mechanical-rig-maya-1550,courses,Using Cloth Simulations with a Mechanical Rig in Maya,by David Knight,Advanced,2h 34m,31-Jul-21,
https://www.pluralsight.com/courses/exploring-different-explosion-types-fumefx-1085,courses,Exploring Different Explosion Types in 3ds Max and FumeFX,by Haji Gadirov,Advanced,1h 23m,31-Jul-21,
https://www.pluralsight.com/courses/photorealistic-female-3ds-max-706,courses,Rendering a Photorealistic Female in 3ds Max,by Andrius Balciunas,Advanced,1h 49m,28-Feb-19,
https://www.pluralsight.com/courses/integrating-3d-vehicle-into-video-maya-nuke-1158,courses,Integrating a 3D Vehicle into Video in Maya and NUKE,by Rajiv Sharma,Advanced,2h 11m,31-Jul-21,
https://www.pluralsight.com/courses/unity-beyond-basics-audio-tips-tricks,courses,Beyond the Basics - Audio Tips and Tricks in Unity,by Jeanine Cowen,Intermediate,2h 5m,02-Dec-22,
https://www.pluralsight.com/courses/bring-website-life-edge-animate-1726,courses,Bringing Your Website to Life with Edge Animate,by Alex Hernandez,Beginner,1h,31-Jul-21,
https://www.pluralsight.com/courses/twod-animated-char-unity-2299,courses,Creating a 2D Animated Character for Unity,by Shane Whelan,Intermediate,3h 52m,31-Jul-21,19.0
https://www.pluralsight.com/courses/modeling-an-articulated-char-3d-printing-maya-2402,courses,Modeling an Articulated Character for 3D Printing with Maya,by Alex Rude,Beginner,1h 35m,31-Jul-21,
https://www.pluralsight.com/courses/sci-fi-set-modeling-maya-895,courses,Sci-Fi Set Modeling in Maya,by Ashish Dani,Advanced,3h 28m,31-Jul-21,
https://www.pluralsight.com/courses/an-endless-runner-game-mobile-unity-1764,courses,Creating an Endless Runner Game for Mobile in Unity,by Lars Alin,Advanced,1h 47m,06-Aug-18,32.0
https://www.pluralsight.com/courses/swords-shovels-loot-system,courses,Swords and Shovels: Loot System,by Christopher Pellow,Intermediate,1h 31m,13-Oct-20,41.0
https://www.pluralsight.com/courses/creative-perspective-techniques-artists-photoshop-1020,courses,Creative Perspective Techniques for Artists in Photoshop CS6,by Kurt Jones,Intermediate,1h 44m,08-Sep-16,
https://www.pluralsight.com/courses/beginning-2d-computer-animation-after-effects,courses,Beginning 2D Computer Animation in After Effects,by Joshua Samson,Beginner,54m,31-Jul-21,32.0
https://www.pluralsight.com/courses/manipulating-3d-geometry-autocad-1660,courses,Creating and Manipulating 3D Geometry in AutoCAD,by Pierre Derenoncourt,Beginner,57m,31-Jul-21,
https://www.pluralsight.com/courses/comic-book-cover-illustrator-photoshop-2170,courses,Creating a Comic Book Cover in Illustrator and Photoshop,by Marcus Kiser,Advanced,2h 16m,01-Jun-18,
https://www.pluralsight.com/courses/rendering-day-night-section-views-3ds-max-v-ray-1998,courses,Rendering Day and Night Section Views in 3ds Max and V-Ray,by Andy Butler,Advanced,3h 9m,31-Jul-21,
https://www.pluralsight.com/courses/custom-dvd-premiere-pro-encore-1454,courses,Creating a Custom DVD in Premiere Pro and Encore,by Ron Friedman,Beginner,1h 21m,31-Jul-21,
https://www.pluralsight.com/courses/inventor-advanced-filleting-techniques,courses,Inventor: Advanced Filleting Techniques,by Matt Perez,Advanced,56m,02-Dec-22,
https://www.pluralsight.com/courses/motion-flow-rigging-maya-73,courses,Motion Flow Rigging in Maya,by Farley Chery,Advanced,7h 14m,14-Mar-19,
https://www.pluralsight.com/courses/modeling-cocktail-ring-rhino-2055,courses,Modeling a Cocktail Ring in Rhino,by Jean Gorospe,Advanced,2h 59m,31-Jul-21,
https://www.pluralsight.com/courses/vr-interaction-fundamentals,courses,VR Interaction Fundamentals,by Eric Weiss,Intermediate,1h 59m,20-Dec-22,
https://www.pluralsight.com/courses/roofs-revit-1319,courses,Creating Roofs in Revit,by Pierre Derenoncourt,Beginner,42m,31-Jul-21,
https://www.pluralsight.com/courses/stylized-textures-low-poly-models-photoshop-1683,courses,Creating Stylized Textures for Low Poly Models in Photoshop,by Lee Magalhaes,Advanced,2h 11m,01-May-18,
https://www.pluralsight.com/courses/complex-surface-modeling-rhino-1713,courses,Complex Surface Modeling in Rhino,by Josh Lobel,Advanced,4h 27m,31-Jul-21,
https://www.pluralsight.com/courses/prototype-eyewear-rhino-1677,courses,Creating a Prototype for Eyewear in Rhino,by Gamal Prather,Advanced,2h 59m,31-Jul-21,
https://www.pluralsight.com/courses/dragon-scroll-asset-zbrush-1651,courses,Sculpting a Dragon Scroll Asset in ZBrush,by Pierre Rogers,Intermediate,3h 33m,31-Jul-21,
https://www.pluralsight.com/courses/stylized-art-isometric-games-3ds-max-2230,courses,Creating Stylized Art for Isometric Games in 3ds Max,by Zaheer Mukhtar,Intermediate,1h 53m,31-Jul-21,27.0
https://www.pluralsight.com/courses/techniques-sculpting-like-masters-zbrush-1357,courses,Techniques for Sculpting Like the Masters in ZBrush,by Jonathan Sabella,Advanced,2h 9m,31-Jul-21,
https://www.pluralsight.com/courses/game-ready-tommy-gun-3ds-max-1084,courses,Creating a Game-ready Tommy Gun in 3ds Max,by Pluralsight,Advanced,6h 53m,22-Feb-19,
https://www.pluralsight.com/courses/an-interior-walkthrough-unreal-engine-3ds-max-2157,courses,Creating an Interior Walkthrough in Unreal Engine and 3ds Max,by Chris Jennings,Advanced,4h,31-Jul-21,24.0
https://www.pluralsight.com/courses/intro-dynamic-oceans-houdini-2116,courses,Introduction to Dynamic Oceans in Houdini,by John Moncrief,Beginner,1h 54m,31-Jul-21,12.0
https://www.pluralsight.com/courses/lightroom-classic-cc-updates,courses,Lightroom Classic CC Updates,by D.A. Wagner,Beginner,34m,16-Dec-22,
https://www.pluralsight.com/courses/autocad-lt-2018-essentials,courses,AutoCAD LT 2018 Essentials,by Jaiprakash Pandey,Beginner,4h 51m,17-Dec-22,11.0
https://www.pluralsight.com/courses/innovative-package-design-theory,courses,Innovative Package Design Theory,by Simona Pfreundner,Intermediate,1h 21m,02-Dec-22,
https://www.pluralsight.com/courses/photoshop-cc-video-editing,courses,Photoshop CC Video Editing,by Anastasia Mouyis,Intermediate,58m,15-Dec-22,23.0
https://www.pluralsight.com/courses/maya-arnold-studio-lighting-techniques,courses,Studio Lighting Techniques with Maya and Arnold,by Simon Brown,Intermediate,2h 6m,20-Dec-22,34.0
https://www.pluralsight.com/courses/solidworks-advanced-mates,courses,SOLIDWORKS - Advanced Mates,by Tim Strange,Advanced,1h 4m,02-Dec-22,
https://www.pluralsight.com/courses/archicad-applying-filters,courses,Applying Filters in ARCHICAD,by Quinton Cooper,Beginner,1h 35m,02-Dec-22,
https://www.pluralsight.com/courses/liquid-markup-adobe-business-catalyst,courses,Introduction to Liquid Markup for Adobe Business Catalyst,by Scott Reynolds,Beginner,1h 1m,16-Dec-22,
https://www.pluralsight.com/courses/premiere-pro-cc-2018-updates,courses,Premiere Pro CC 2018 Updates,by Jason Cox,Intermediate,1h 33m,09-Dec-22,
https://www.pluralsight.com/courses/photoshop-cc-color-management,courses,Photoshop CC Color Management,by Andrew Rodney,Intermediate,2h 50m,13-Dec-22,19.0
https://www.pluralsight.com/courses/adobe-cc-color-grading-tips,courses,Adobe CC Color Grading Tips,by Chad Troftgruben,Intermediate,2h 14m,16-Dec-22,
https://www.pluralsight.com/courses/after-effects-cc-puppet-tool,courses,After Effects CC Puppet Tool,by Jason Cox,Intermediate,2h 13m,20-Dec-22,12.0
https://www.pluralsight.com/courses/expressive-face-hand-hybrid-animation,courses,Expressive Face and Hand Hybrid Animation,by Mark Butler,Advanced,1h 4m,06-Dec-22,
https://www.pluralsight.com/courses/civil-3d-assemblies-corridor-modeling-fundamentals,courses,Civil 3D Assemblies & Corridor Modeling Fundamentals,by Curtis Smith,Beginner,3h 49m,08-Dec-22,
https://www.pluralsight.com/courses/fusion-360-get-started-assemblies,courses,Get Started with Assemblies in Autodesk Fusion 360,by Jonathan Kriek,Beginner,22m,08-Dec-22,21.0
https://www.pluralsight.com/courses/product-image-photoshop-2017,courses,Compositing a Product Image in Photoshop,by Josh Manore,Advanced,2h 19m,31-Jul-21,
https://www.pluralsight.com/courses/illustrator-cc-crafting-visual-identity-2441,courses,Crafting a Visual Identity in Illustrator CC,by Gary Simon,Beginner,1h 30m,31-Jul-21,19.0
https://www.pluralsight.com/courses/utilizing-flash-motion-graphics-1831,courses,Utilizing Flash for Motion Graphics,by Alex Hernandez,Beginner,1h 58m,06-Dec-17,
https://www.pluralsight.com/courses/high-speed-camera-effect-after-effects-1845,courses,Creating a High-Speed Camera Effect with After Effects,by Alex Hernandez,Beginner,1h 43m,31-Jul-21,
https://www.pluralsight.com/courses/maya-2019-introduction-csharp-plugin-development,courses,Introduction to C# Plug-in Development for Maya 2019,by Joshua Gaines,Intermediate,1h 35m,01-Dec-22,
https://www.pluralsight.com/courses/illustratoring-laura-coyle,courses,Illustratoring with Laura Coyle,by Laura Coyle,Intermediate,2h 36m,07-Dec-22,
https://www.pluralsight.com/courses/maya-fumefx-explosions,courses,Explosions with Maya and FumeFX,by Joel Berg,Intermediate,2h 37m,12-Mar-19,
https://www.pluralsight.com/courses/wedding-filmmaking-fundamentals,courses,Wedding Filmmaking Fundamentals,by Dallin Seely,Beginner,1h 29m,13-Dec-22,10.0
https://www.pluralsight.com/courses/an-action-adventure-3rd-person-puzzle-udk-1463,courses,Creating an Action-adventure 3rd Person Puzzle in UDK,by Christian Chang,Advanced,2h 17m,09-Jul-19,
https://www.pluralsight.com/courses/architectural-visualization-cinema-4d-v-ray-180,courses,Architectural Visualization in CINEMA 4D and V-Ray,by Adam Chase,Advanced,3h 24m,31-Jul-21,
https://www.pluralsight.com/courses/mixed-media-illustration-photoshop-painter-2139,courses,Creating a Mixed Media Illustration in Photoshop and Painter,by Igor Scekic,Advanced,2h 1m,08-Sep-16,
https://www.pluralsight.com/courses/environment-concepts-characters-photoshop-884,courses,Environment Concepts for Characters in Photoshop,by Ismail Wamala,Advanced,1h 31m,01-May-18,
https://www.pluralsight.com/courses/stereoscopy-basics-entering-third-dimension-1295,courses,Stereoscopy Basics: Entering the Third Dimension,by Anandh Ramesh,Advanced,2h 10m,31-Jul-21,
https://www.pluralsight.com/courses/introduction-light-shading-harmony-premium-2293,courses,Introduction to Light Shading in Harmony Premium,by Kurt Jones,Intermediate,2h 2m,31-Jul-21,
https://www.pluralsight.com/courses/utilizing-presentation-files-representations-inventor-1389,courses,Utilizing Presentation Files and Representations in Inventor,by Dan Halsell,Advanced,1h 30m,31-Jul-21,
https://www.pluralsight.com/courses/drawing-site-plan-autocad-1571,courses,Drawing a Site Plan in AutoCAD,by Pierre Derenoncourt,Beginner,1h 41m,31-Jul-21,
https://www.pluralsight.com/courses/master-art-toning-black-white-photographs,courses,Master the Art of Toning Black and White Photographs,by Kasia Zmokla,Intermediate,1h 32m,12-Dec-22,17.0
https://www.pluralsight.com/courses/executing-an-context-assembly-design-solidworks-1674,courses,Executing an In-context Assembly Design in SolidWorks,by Chris Scarlett,Advanced,2h 22m,31-Jul-21,
https://www.pluralsight.com/courses/scripting-python-houdini-1855,courses,Scripting with Python in Houdini,by Chris Roda,Advanced,2h 35m,31-Jul-21,
https://www.pluralsight.com/courses/windmill-blade-solidworks-1990,courses,Creating a Windmill Blade in SolidWorks,by Chris Scarlett,Advanced,1h 41m,31-Jul-21,
https://www.pluralsight.com/courses/digitally-painting-illustrations-photoshop-1723,courses,Digitally Painting Vivid Illustrations in Photoshop,by Valp Maciej Hajnrich,Advanced,2h 13m,04-Sep-18,
https://www.pluralsight.com/courses/design-action-comp-illustrator-2096,courses,Designing an Action Composition in Illustrator,by Marcus Kiser,Advanced,2h 31m,27-Nov-18,
https://www.pluralsight.com/courses/mastering-css-animations-2135,courses,Mastering CSS Animations,by Gary Simon,Advanced,1h 34m,31-Jul-21,47.0
https://www.pluralsight.com/courses/insight360-revit-introduction-lighting-analysis,courses,Introduction to Lighting Analysis with Insight 360 & Revit,by John Pierson,Beginner,2h 3m,09-Dec-22,
https://www.pluralsight.com/courses/onshape-essentials-design-molded-casted-parts,courses,Onshape Essentials: Designing Molded and Casted Parts,by Jason Durfee,Beginner,1h 26m,01-Dec-22,
https://www.pluralsight.com/courses/solidworks-simulation-linear-static-assembly-analysis,courses,SOLIDWORKS Simulation - Linear Static Assembly Analysis,by Corey Bower,Beginner,58m,17-Dec-22,
https://www.pluralsight.com/courses/solidworks-sheet-metal-enclosure-part-design-2403,courses,SOLIDWORKS Sheet Metal - Enclosure Part Design,by Chris Scarlett,Intermediate,2h 13m,31-Jul-21,
https://www.pluralsight.com/courses/an-adaptive-responsive-layout-axure-1757,courses,Creating an Adaptive and Responsive Layout in Axure,by Antonia Anni,Advanced,1h 12m,31-Jul-21,24.0
https://www.pluralsight.com/courses/logo-ios-icons-mobile-app-illustrator-2324,courses,Creating a Logo and iOS Icons for a Mobile App in Illustrator,by Anthony Putrino,Advanced,1h 9m,08-Sep-16,36.0
https://www.pluralsight.com/courses/being-an-effective-animation-supervisor-1162,courses,Being an Effective Animation Supervisor,by Ron Friedman,Advanced,1h 37m,31-Jul-21,
https://www.pluralsight.com/courses/fusion-360-file-structure-management,courses,Fusion 360 - File Structure and Management,by Matt Perez,Intermediate,1h 23m,13-Dec-22,
https://www.pluralsight.com/courses/modeling-roof-formations-structures-materials-revit-1895,courses,"Modeling Roof Formations, Structures and Materials in Revit",by Pierre Derenoncourt,Intermediate,1h 35m,21-Dec-22,
https://www.pluralsight.com/courses/sculpting-human-torsos-zbrush-1202,courses,Sculpting Human Torsos in ZBrush,by Lee Magalhaes,Advanced,2h 58m,31-Jul-21,19.0
https://www.pluralsight.com/courses/zbrush-advanced-array-mesh-techniques,courses,Advanced Array Mesh Techniques in ZBrush,by Gabriele Maiocco,Intermediate,3h 52m,16-Dec-22,10.0
https://www.pluralsight.com/courses/solving-common-issues-matchmoving-pftrack-maya-1887,courses,Solving Common Issues with Matchmoving in PFTrack and Maya,by Michael Raphaelovich,Intermediate,1h 21m,31-Jul-21,
https://www.pluralsight.com/courses/solidworks-simulation-troubleshooting-common-errors,courses,SOLIDWORKS Simulation - Troubleshooting Common Errors,by Shivani Patel,Beginner,58m,01-Dec-22,
https://www.pluralsight.com/courses/introduction-toon-boom-harmony-premium-2187,courses,Introduction to Toon Boom Harmony Premium,by Kurt Jones,Beginner,5h 41m,31-Jul-21,
https://www.pluralsight.com/courses/poseable-2d-char-illustrator-2004,courses,Creating a Poseable 2D Character in Illustrator,by Alex Hernandez,Beginner,1h 38m,31-Jul-21,10.0
https://www.pluralsight.com/courses/zbrush-keyshot-designing-hard-surface-characters,courses,Designing Hard Surface Characters with ZBrush and Keyshot,by Rafael Duffie,Intermediate,2h 2m,09-Dec-22,10.0
https://www.pluralsight.com/courses/sculpting-anatomy-females-zbrush-834,courses,Sculpting Anatomy for Females in ZBrush,by Cezar Brandao,Advanced,6h 50m,31-Jul-21,10.0
https://www.pluralsight.com/courses/modeling-dynamics-houdini-maya-2130,courses,Modeling For Dynamics In Houdini and Maya,by John Moncrief,Beginner,1h 14m,31-Jul-21,13.0
https://www.pluralsight.com/courses/wheel-blade-bracket-solidworks-1836,courses,Creating a Wheel Blade Bracket in SolidWorks,by Chris Scarlett,Advanced,2h 1m,31-Jul-21,
https://www.pluralsight.com/courses/houdini-exploring-sop-solver,courses,Exploring Houdini's SOP Solver,by Kolt Wilson,Intermediate,2h 12m,02-Dec-22,20.0
https://www.pluralsight.com/courses/animating-advanced-body-mechanics-maya-1488,courses,Animating Advanced Body Mechanics in Maya,by Rodolfo Baez,Advanced,6h 26m,31-Jul-21,
https://www.pluralsight.com/courses/conceptualizing-interior-designs-photoshop-1342,courses,Conceptualizing Interior Designs in Photoshop,by Kurt Jones,Intermediate,2h 9m,02-Feb-18,
https://www.pluralsight.com/courses/realistic-candle-flame-maya-1383,courses,Creating a Realistic Candle Flame in Maya,by Pankaj Malik,Advanced,1h 32m,31-Jul-21,
https://www.pluralsight.com/courses/modeling-press-frame-support-assembly-solidworks-1759,courses,Modeling a Press Frame Support Assembly in SolidWorks,by Chris Scarlett,Advanced,3h 5m,31-Jul-21,
https://www.pluralsight.com/courses/avatar-photo-reference-831,courses,Creating a 2D Avatar from a Photo Reference,by Kurt Jones,Intermediate,1h 40m,28-Feb-19,
https://www.pluralsight.com/courses/premiere-pro-cc-tips,courses,Premiere Pro CC Tips,by Chad Troftgruben,Beginner,3h 57m,05-Dec-22,
https://www.pluralsight.com/courses/workflow-tips-web-design-photoshop-1664,courses,Workflow Tips for Web Design in Photoshop,by Kurt Jones,Beginner,1h 4m,27-Nov-17,
https://www.pluralsight.com/courses/real-time-aging-decay-games-udk-photoshop-1524,courses,Real-Time Aging and Decay for Games in UDK and Photoshop,by Clinton Crumpler,Advanced,2h 49m,02-Jul-18,
https://www.pluralsight.com/courses/editing-dialogue-premiere-pro-2197,courses,Editing Dialogue in Premiere Pro,by Joshua Samson,Beginner,1h 38m,31-Jul-21,
https://www.pluralsight.com/courses/maya-dynamics-combining-ncloth-bifrost,courses,Maya Dynamics: Combining nCloth and Bifrost,by Todd Palamar,Intermediate,1h 32m,14-Dec-22,
https://www.pluralsight.com/courses/solidworks-consumer-product-surfacing-design-techniques,courses,SOLIDWORKS: Consumer Product Surfacing Design Techniques,by Matt Perez,Advanced,3h 44m,06-Dec-22,
https://www.pluralsight.com/courses/working-drawings-construction-documents-autocad-1534,courses,Creating Working Drawings for Your Construction Documents in AutoCAD,by Pierre Derenoncourt,Beginner,1h 26m,31-Jul-21,
https://www.pluralsight.com/courses/cartoon-style-char-blender-1982,courses,Creating a Cartoon-style Character in Blender,by Costas Frost,Intermediate,3h 58m,31-Jul-21,32.0
https://www.pluralsight.com/courses/swords-shovels-prototyping-game-systems,courses,Prototyping Game Systems for Swords and Shovels,by MJ Johns,Intermediate,2h 26m,14-Dec-22,23.0
https://www.pluralsight.com/courses/revit-collaboration-worksharing,courses,Collaboration in Revit: Worksharing,by Kory Cox,Beginner,35m,05-Dec-22,
https://www.pluralsight.com/courses/setting-construction-phases-revit-1411,courses,Setting Construction Phases in Revit,by Pierre Derenoncourt,Beginner,31m,31-Jul-21,
https://www.pluralsight.com/courses/fusion-360-simulation-getting-started,courses,Fusion 360 – Getting Started with Simulation,by Matt Perez,Intermediate,1h 33m,07-Dec-22,
https://www.pluralsight.com/courses/designing-electrical-circuits-revit-1485,courses,Designing Electrical Circuits in Revit,by Pierre Derenoncourt,Beginner,49m,31-Jul-21,
https://www.pluralsight.com/courses/solidworks-design-communication-documents-consumer-products,courses,SOLIDWORKS - Design Communication Documentation - Consumer Products,by Robert Murdock,Intermediate,1h 22m,15-Dec-22,
https://www.pluralsight.com/courses/transformable-flying-car-maya-silo-1293,courses,Creating a Transformable Flying Car in Maya and Silo,by Antony Ward,Advanced,4h 17m,31-Jul-21,
https://www.pluralsight.com/courses/responsive-product-emails-photoshop-1962,courses,Creating Responsive Product Emails in Photoshop and HTML,by Andy Mitchell,Intermediate,2h 31m,02-Feb-18,
https://www.pluralsight.com/courses/inventor-essentials-visual-styles-visualization-graphics,courses,"Inventor Essentials - Visual Styles, Visualization, and Graphics",by Neil Cross,Beginner,2h 31m,16-Dec-22,
https://www.pluralsight.com/courses/unity-2d-physics-fundamentals,courses,Unity 2D Physics Fundamentals,by Michael Taylor,Beginner,1h 33m,01-Dec-22,20.0
https://www.pluralsight.com/courses/guerrilla-commercial-design-concept-maya-617,courses,Guerrilla Commercial Design Concept in Maya,by Ed Whetstone,Advanced,2h 20m,12-Mar-19,
https://www.pluralsight.com/courses/compositing-teleportation-effect-after-effects-1092,courses,Compositing a Teleportation Effect in After Effects,by Brad Groatman,Advanced,2h 55m,09-Jul-19,
https://www.pluralsight.com/courses/simulating-flamethrower-effect-maya-1915,courses,Simulating a Flamethrower Effect in Maya,by Pankaj Malik,Advanced,1h 26m,31-Jul-21,11.0
https://www.pluralsight.com/courses/unreal-designing-motion-controller-experiences,courses,Designing Motion Controller Experiences in Unreal,by Nathan Glemboski,Intermediate,1h 44m,05-Dec-22,
https://www.pluralsight.com/courses/working-construction-template-revit-1746,courses,Working in the Construction Template in Revit,by Pierre Derenoncourt,Beginner,50m,31-Jul-21,
https://www.pluralsight.com/courses/taking-modeling-skills-next-level-rhino-1672,courses,Taking Your Modeling Skills to the Next Level in Rhino,by Adam Fairless,Advanced,3h 41m,31-Jul-21,
https://www.pluralsight.com/courses/swords-shovels-character-controller-ai,courses,Swords and Shovels Character Controller and AI,by Michael Baker,Intermediate,54m,14-Dec-22,70.0
https://www.pluralsight.com/courses/joint-based-facial-rigging-maya-1133,courses,Joint-based Facial Rigging in Maya,by Tim Callaway,Advanced,3h 26m,31-Jul-21,16.0
https://www.pluralsight.com/courses/aggregating-data-across-documents-mongodb,courses,Aggregating Data across Documents in MongoDB 4,by Axel Sirota,Advanced,1h 51m,02-Mar-22,35.0
https://www.pluralsight.com/courses/clean-transform-and-load-data-power-bi,courses,"Clean, Transform, and Load Data with Power BI",by Thomas LeBlanc,Intermediate,1h,17-Dec-22,45.0
https://www.pluralsight.com/courses/kafka-connect-fundamentals,courses,Kafka Connect Fundamentals,by Bogdan Sucaciu,Intermediate,2h 14m,24-Dec-19,52.0
https://www.pluralsight.com/courses/build-first-dashboard-power-bi,courses,Build Your First Dashboard with Power BI,by Matthew Calderwood,Beginner,1h 28m,16-Jul-20,50.0
https://www.pluralsight.com/courses/discovering-business-analysis-information-through-elicitation,courses,Discovering Business Analysis Information Through Elicitation,by Casey Ayers,Beginner,2h 35m,13-Dec-16,55.0
https://www.pluralsight.com/courses/building-first-scikit-learn-solution,courses,Building Your First scikit-learn Solution,by Janani Ravi,Beginner,2h 7m,02-May-19,125.0
https://www.pluralsight.com/courses/visualizing-data-pivotcharts,courses,Visualizing Data with PivotCharts,by Ben Howard,Advanced,1h 18m,11-Dec-19,156.0
https://www.pluralsight.com/courses/data-literacy-essentials-microsoft-azure-cognitive-services,courses,Data Literacy: Essentials of Microsoft Azure Cognitive Services,by JS Padoan,Beginner,38m,25-May-21,53.0
https://www.pluralsight.com/courses/tableau-desktop-building-effective-dashboards,courses,Building Effective Dashboards with Tableau Desktop,by Pooja Crahen,Advanced,3h 18m,11-Oct-19,53.0
https://www.pluralsight.com/courses/sql-server-optimize-data-manipulation-performance,courses,Optimize Data Manipulation Performance in SQL Server,by Pinal Dave,Beginner,27m,21-Feb-24,
https://www.pluralsight.com/courses/sql-server-advanced-query-optimization-techniques,courses,Advanced Query Optimization Techniques in SQL Server,by Pinal Dave,Beginner,30m,27-Jan-24,14.0
https://www.pluralsight.com/courses/managing-users-roles-privileges-oracle,courses,"Managing Users, Roles, and Privileges with Oracle",by Agaba Philip,Intermediate,38m,23-Nov-22,
https://www.pluralsight.com/courses/sql-server-query-tuning-action-real-world-scenarios,courses,Real-world Scenarios: SQL Server Query Tuning in Action,by Pinal Dave,Beginner,29m,05-Mar-24,
https://www.pluralsight.com/courses/sql-server-transactions-getting-started,courses,Getting Started with SQL Server Transactions,by Dayo Bamikole,Beginner,31m,15-Mar-24,
https://www.pluralsight.com/courses/sql-server-advanced-hierarchical-data-management,courses,Advanced Hierarchical Data Management in SQL Server,by Pinal Dave,Beginner,32m,13-Mar-24,
https://www.pluralsight.com/courses/sql-server-stored-procedures-automate-data-workflows,courses,Automate Data Workflows with SQL Server Stored Procedures,by Pinal Dave,Beginner,24m,21-Feb-24,
https://www.pluralsight.com/courses/langchain-intro-data-professionals,courses,Introduction to LangChain for Data Professionals,by Pinal Dave,Intermediate,38m,07-Dec-23,19.0
https://www.pluralsight.com/courses/sql-server-advanced-data-retrieval-techniques,courses,Advanced Data Retrieval Techniques in SQL Server,by Pinal Dave,Beginner,26m,13-Feb-24,11.0
https://www.pluralsight.com/courses/introduction-sql-server,courses,Introduction to SQL Server,by Ben Weissman,Beginner,1h 1m,12-Jul-23,41.0
https://www.pluralsight.com/courses/ssrs-data-sourcing-playbook,courses,SSRS Data Sourcing Playbook,by Amruta Mahajan,Beginner,1h 40m,14-Dec-20,13.0
https://www.pluralsight.com/courses/t-sql-data-manipulation-playbook,courses,T-SQL Data Manipulation Playbook,by Xavier Morera,Intermediate,2h 54m,27-Sep-19,100.0
https://www.pluralsight.com/courses/build-first-data-visualization-epoch,courses,Build Your First Data Visualization with Epoch,by Pinal Dave,Beginner,40m,01-Feb-21,14.0
https://www.pluralsight.com/courses/build-first-data-visualization-fusioncharts,courses,Build Your First Data Visualization with FusionCharts,by Pinal Dave,Beginner,47m,29-Jun-20,11.0
https://www.pluralsight.com/courses/build-first-data-visualization-google-charts,courses,Build Your First Data Visualization with Google Charts,by Pinal Dave,Beginner,48m,26-Mar-20,12.0
https://www.pluralsight.com/courses/identifying-understanding-business-problems-data-scientists,courses,Identifying and Understanding Business Problems for Data Scientists,by Pinal Dave,Intermediate,26m,16-Jan-24,
https://www.pluralsight.com/courses/time-series-sequences-predictions-tensorflow-developer-cert,courses,"TensorFlow Developer Certificate - Time Series, Sequences, and Predictions",by Pinal Dave,Beginner,1h 6m,27-Nov-23,
https://www.pluralsight.com/courses/tableau-desktop-collecting-preparing-data,courses,Collecting and Preparing Data for Tableau Desktop,by Pooja Crahen,Beginner,1h 23m,05-Feb-20,144.0
https://www.pluralsight.com/courses/build-first-dashboard-idashboards,courses,Build Your First Dashboard with iDashboards,by Tim Boles,Beginner,44m,23-Dec-20,
https://www.pluralsight.com/courses/sql-server-functions-smart-data-handling,courses,SQL Server Functions for Smart Data Handling,by Pinal Dave,Beginner,24m,16-Feb-24,
https://www.pluralsight.com/courses/data-sec-champ-sql-injection-prevention,courses,Data Security Champion: SQL Injection and Prevention,by Laurentiu Raducu,Beginner,9m,01-Feb-24,
https://www.pluralsight.com/courses/building-apex-applications-different-data-formats,courses,Building APEX Applications with Different Data Formats,by Tim Boles,Beginner,1h 4m,05-May-20,14.0
https://www.pluralsight.com/courses/rnns-deep-learning-sequences-time-series,courses,Recurrent Neural Networks (RNNs): Deep Learning for Sequences and Time Series,by Pinal Dave,Beginner,31m,03-Jan-24,10.0
https://www.pluralsight.com/courses/snowpro-core-snowflake-cloud-data-platform-features-architecture,courses,SnowPro Core: Snowflake Cloud Data Platform Features and Architecture,by Pinal Dave,Beginner,1h 2m,01-Nov-23,11.0
https://www.pluralsight.com/courses/grouping-data-bins-categories,courses,Grouping Data into Bins and Categories,by Pinal Dave,Beginner,53m,10-Oct-23,
https://www.pluralsight.com/courses/capturing-logic-stored-procedures-mariadb,courses,Capturing Logic with Stored Procedures in MariaDB,by Pinal Dave,Advanced,1h 9m,02-Dec-19,11.0
https://www.pluralsight.com/courses/adv-sql-queries-oracle-sql-server,courses,Advanced SQL Queries in Oracle and SQL Server,by Scott Hecht,Intermediate,4h 25m,01-Oct-21,604.0
https://www.pluralsight.com/courses/power-bi-data-import-playbook,courses,Power BI Data Import Playbook,by Rory Neary,Beginner,1h 46m,02-Dec-19,133.0
https://www.pluralsight.com/courses/microsoft-azure-data-exploring,courses,Exploring Data in Microsoft Azure Using Kusto Query Language and Azure Data Explorer,by Neeraj Kumar,Intermediate,2h 45m,23-Sep-19,22.0
https://www.pluralsight.com/courses/microsoft-azure-data-integrating,courses,Integrating Data in Microsoft Azure,by Marcelo Pastorino,Advanced,2h 23m,17-Jul-20,87.0
https://www.pluralsight.com/courses/power-bi-m-query-shape-data,courses,Querying and Shaping Data in Power BI Using M,by Eugene Meidinger,Intermediate,2h 36m,11-Sep-19,44.0
